01.05.2020,8:21:00,33,01:00.0,00:00.0,7,0
01.05.2020,8:22:00,15,01:00.0,00:00.0,6,0
01.05.2020,8:23:00,13,00:46.0,00:14.0,3,2
01.05.2020,8:24:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:25:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:26:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:27:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:28:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:29:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:30:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:31:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:32:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:33:00,1,00:00.0,01:00.0,0,0
01.05.2020,8:34:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:35:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:36:00,1,00:00.0,01:00.0,0,0
01.05.2020,8:37:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:38:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:39:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:40:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:41:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:42:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:43:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:44:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:45:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:46:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:47:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:48:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:49:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:50:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:51:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:52:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:53:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:54:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:55:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:56:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:57:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:58:00,0,00:00.0,01:00.0,0,0
01.05.2020,8:59:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:00:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:01:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:02:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:03:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:04:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:05:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:06:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:07:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:08:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:09:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:10:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:11:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:12:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:13:00,2,00:00.0,01:00.0,0,0
01.05.2020,9:14:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:15:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:16:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:17:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:18:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:19:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:20:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:21:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:22:00,1,00:00.0,01:00.0,0,0
01.05.2020,9:23:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:24:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:25:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:26:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:27:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:28:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:29:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:30:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:31:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:32:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:33:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:34:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:35:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:36:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:37:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:38:00,4,00:00.0,01:00.0,0,0
01.05.2020,9:39:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:40:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:41:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:42:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:43:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:44:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:45:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:46:00,4,00:00.0,01:00.0,0,0
01.05.2020,9:47:00,0,00:00.0,01:00.0,0,0
01.05.2020,9:48:00,23,00:12.0,00:48.0,2,0
01.05.2020,9:49:00,0,01:00.0,00:00.0,0,0
01.05.2020,9:50:00,0,01:00.0,00:00.0,0,0
01.05.2020,9:51:00,0,01:00.0,00:00.0,0,0
01.05.2020,9:52:00,5,01:00.0,00:00.0,2,0
01.05.2020,9:53:00,0,01:00.0,00:00.0,0,0
01.05.2020,9:54:00,0,01:00.0,00:00.0,0,0
01.05.2020,9:55:00,7,01:00.0,00:00.0,3,0
01.05.2020,9:56:00,0,01:00.0,00:00.0,0,0
01.05.2020,9:57:00,1,01:00.0,00:00.0,0,0
01.05.2020,9:58:00,16,01:00.0,00:00.0,7,0
01.05.2020,9:59:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:00:00,2,01:00.0,00:00.0,1,0
01.05.2020,10:01:00,6,01:00.0,00:00.0,3,0
01.05.2020,10:02:00,1,01:00.0,00:00.0,1,0
01.05.2020,10:03:00,0,01:00.0,00:00.0,1,0
01.05.2020,10:04:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:05:00,1,01:00.0,00:00.0,1,0
01.05.2020,10:06:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:07:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:08:00,2,01:00.0,00:00.0,1,0
01.05.2020,10:09:00,1,01:00.0,00:00.0,1,0
01.05.2020,10:10:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:11:00,25,01:00.0,00:00.0,8,0
01.05.2020,10:12:00,3,01:00.0,00:00.0,2,0
01.05.2020,10:13:00,4,01:00.0,00:00.0,2,0
01.05.2020,10:14:00,15,01:00.0,00:00.0,5,0
01.05.2020,10:15:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:16:00,1,01:00.0,00:00.0,1,0
01.05.2020,10:17:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:18:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:19:00,51,01:00.0,00:00.0,13,0
01.05.2020,10:20:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:21:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:22:00,2,01:00.0,00:00.0,2,0
01.05.2020,10:23:00,28,01:00.0,00:00.0,8,0
01.05.2020,10:24:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:25:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:26:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:27:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:28:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:29:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:30:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:31:00,1,00:55.0,00:05.0,1,1
01.05.2020,10:32:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:33:00,4,01:00.0,00:00.0,3,0
01.05.2020,10:34:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:35:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:36:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:37:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:38:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:39:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:40:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:41:00,19,01:00.0,00:00.0,8,0
01.05.2020,10:42:00,5,01:00.0,00:00.0,2,0
01.05.2020,10:43:00,13,01:00.0,00:00.0,4,0
01.05.2020,10:44:00,9,01:00.0,00:00.0,3,0
01.05.2020,10:45:00,12,01:00.0,00:00.0,5,0
01.05.2020,10:46:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:47:00,0,01:00.0,00:00.0,0,0
01.05.2020,10:48:00,6,01:00.0,00:00.0,3,0
01.05.2020,10:49:00,6,01:00.0,00:00.0,3,0
01.05.2020,10:50:00,38,01:00.0,00:00.0,9,0
01.05.2020,10:51:00,22,00:46.0,00:14.0,4,2
01.05.2020,10:52:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:53:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:54:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:55:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:56:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:57:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:58:00,0,00:00.0,01:00.0,0,0
01.05.2020,10:59:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:00:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:01:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:02:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:03:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:04:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:05:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:06:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:07:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:08:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:09:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:10:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:11:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:12:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:13:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:14:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:15:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:16:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:17:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:18:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:19:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:20:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:21:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:22:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:23:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:24:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:25:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:26:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:27:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:28:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:29:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:30:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:31:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:32:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:33:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:34:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:35:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:36:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:37:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:38:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:39:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:40:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:41:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:42:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:43:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:44:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:45:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:46:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:47:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:48:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:49:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:50:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:51:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:52:00,1,00:00.0,01:00.0,0,0
01.05.2020,11:53:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:54:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:55:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:56:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:57:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:58:00,0,00:00.0,01:00.0,0,0
01.05.2020,11:59:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:00:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:01:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:02:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:03:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:04:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:05:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:06:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:07:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:08:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:09:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:10:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:11:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:12:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:13:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:14:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:15:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:16:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:17:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:18:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:19:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:20:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:21:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:22:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:23:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:24:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:25:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:26:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:27:00,2,00:00.0,01:00.0,0,0
01.05.2020,12:28:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:29:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:30:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:31:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:32:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:33:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:34:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:35:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:36:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:37:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:38:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:39:00,1,00:00.0,01:00.0,0,0
01.05.2020,12:40:00,1,00:00.0,01:00.0,0,0
01.05.2020,12:41:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:42:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:43:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:44:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:45:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:46:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:47:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:48:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:49:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:50:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:51:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:52:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:53:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:54:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:55:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:56:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:57:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:58:00,0,00:00.0,01:00.0,0,0
01.05.2020,12:59:00,0,00:00.0,01:00.0,0,0
01.05.2020,13:00:00,0,00:00.0,01:00.0,0,0
01.05.2020,13:01:00,0,00:00.0,01:00.0,0,0
01.05.2020,13:02:00,0,00:00.0,01:00.0,0,0
01.05.2020,13:03:00,19,00:03.0,00:57.0,0,0
01.05.2020,13:04:00,5,01:00.0,00:00.0,3,0
01.05.2020,13:05:00,39,01:00.0,00:00.0,13,0
01.05.2020,13:06:00,33,01:00.0,00:00.0,10,0
01.05.2020,13:07:00,22,01:00.0,00:00.0,5,0
01.05.2020,13:08:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:09:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:10:00,5,01:00.0,00:00.0,3,0
01.05.2020,13:11:00,46,01:00.0,00:00.0,10,0
01.05.2020,13:12:00,0,01:00.0,00:00.0,1,0
01.05.2020,13:13:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:14:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:15:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:16:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:17:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:18:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:19:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:20:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:21:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:22:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:23:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:24:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:25:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:26:00,4,01:00.0,00:00.0,1,0
01.05.2020,13:27:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:28:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:29:00,5,01:00.0,00:00.0,2,0
01.05.2020,13:30:00,3,01:00.0,00:00.0,2,0
01.05.2020,13:31:00,1,01:00.0,00:00.0,0,0
01.05.2020,13:32:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:33:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:34:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:35:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:36:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:37:00,2,01:00.0,00:00.0,3,0
01.05.2020,13:38:00,0,01:00.0,00:00.0,1,0
01.05.2020,13:39:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:40:00,29,01:00.0,00:00.0,9,0
01.05.2020,13:41:00,55,01:00.0,00:00.0,14,0
01.05.2020,13:42:00,17,01:00.0,00:00.0,8,0
01.05.2020,13:43:00,19,01:00.0,00:00.0,5,0
01.05.2020,13:44:00,26,01:00.0,00:00.0,6,0
01.05.2020,13:45:00,16,01:00.0,00:00.0,6,0
01.05.2020,13:46:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:47:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:48:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:49:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:50:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:51:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:52:00,1,01:00.0,00:00.0,1,0
01.05.2020,13:53:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:54:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:55:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:56:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:57:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:58:00,0,01:00.0,00:00.0,0,0
01.05.2020,13:59:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:00:00,0,01:00.0,00:00.0,1,0
01.05.2020,14:01:00,1,01:00.0,00:00.0,1,0
01.05.2020,14:02:00,3,01:00.0,00:00.0,1,0
01.05.2020,14:03:00,9,01:00.0,00:00.0,4,0
01.05.2020,14:04:00,39,01:00.0,00:00.0,10,0
01.05.2020,14:05:00,16,01:00.0,00:00.0,6,0
01.05.2020,14:06:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:07:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:08:00,44,01:00.0,00:00.0,8,0
01.05.2020,14:09:00,2,01:00.0,00:00.0,3,0
01.05.2020,14:10:00,34,01:00.0,00:00.0,5,0
01.05.2020,14:11:00,6,00:59.0,00:01.0,1,1
01.05.2020,14:12:00,4,01:00.0,00:00.0,1,0
01.05.2020,14:13:00,21,01:00.0,00:00.0,7,0
01.05.2020,14:14:00,1,00:42.0,00:18.0,0,2
01.05.2020,14:15:00,8,01:00.0,00:00.0,3,0
01.05.2020,14:16:00,1,01:00.0,00:00.0,1,0
01.05.2020,14:17:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:18:00,3,01:00.0,00:00.0,1,0
01.05.2020,14:19:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:20:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:21:00,3,01:00.0,00:00.0,2,0
01.05.2020,14:22:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:23:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:24:00,3,01:00.0,00:00.0,3,0
01.05.2020,14:25:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:26:00,1,01:00.0,00:00.0,1,0
01.05.2020,14:27:00,1,01:00.0,00:00.0,1,0
01.05.2020,14:28:00,1,01:00.0,00:00.0,1,0
01.05.2020,14:29:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:30:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:31:00,0,01:00.0,00:00.0,1,0
01.05.2020,14:32:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:33:00,3,01:00.0,00:00.0,1,0
01.05.2020,14:34:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:35:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:36:00,0,01:00.0,00:00.0,1,0
01.05.2020,14:37:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:38:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:39:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:40:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:41:00,1,01:00.0,00:00.0,0,0
01.05.2020,14:42:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:43:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:44:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:45:00,3,01:00.0,00:00.0,1,0
01.05.2020,14:46:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:47:00,0,01:00.0,00:00.0,1,0
01.05.2020,14:48:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:49:00,11,01:00.0,00:00.0,4,0
01.05.2020,14:50:00,13,01:00.0,00:00.0,6,0
01.05.2020,14:51:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:52:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:53:00,38,01:00.0,00:00.0,10,0
01.05.2020,14:54:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:55:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:56:00,0,01:00.0,00:00.0,0,0
01.05.2020,14:57:00,44,01:00.0,00:00.0,12,0
01.05.2020,14:58:00,8,01:00.0,00:00.0,2,0
01.05.2020,14:59:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:00:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:01:00,2,01:00.0,00:00.0,1,0
01.05.2020,15:02:00,6,01:00.0,00:00.0,1,0
01.05.2020,15:03:00,9,01:00.0,00:00.0,6,0
01.05.2020,15:04:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:05:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:06:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:07:00,27,01:00.0,00:00.0,7,0
01.05.2020,15:08:00,7,01:00.0,00:00.0,3,0
01.05.2020,15:09:00,21,01:00.0,00:00.0,5,0
01.05.2020,15:10:00,16,01:00.0,00:00.0,4,0
01.05.2020,15:11:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:12:00,3,01:00.0,00:00.0,1,0
01.05.2020,15:13:00,1,01:00.0,00:00.0,0,0
01.05.2020,15:14:00,7,01:00.0,00:00.0,4,0
01.05.2020,15:15:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:16:00,10,01:00.0,00:00.0,4,0
01.05.2020,15:17:00,53,01:00.0,00:00.0,13,0
01.05.2020,15:18:00,4,01:00.0,00:00.0,1,0
01.05.2020,15:19:00,6,01:00.0,00:00.0,3,0
01.05.2020,15:20:00,0,01:00.0,00:00.0,2,0
01.05.2020,15:21:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:22:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:23:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:24:00,4,01:00.0,00:00.0,2,0
01.05.2020,15:25:00,1,01:00.0,00:00.0,0,0
01.05.2020,15:26:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:27:00,1,01:00.0,00:00.0,1,0
01.05.2020,15:28:00,8,01:00.0,00:00.0,3,0
01.05.2020,15:29:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:30:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:31:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:32:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:33:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:34:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:35:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:36:00,0,01:00.0,00:00.0,1,0
01.05.2020,15:37:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:38:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:39:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:40:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:41:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:42:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:43:00,1,01:00.0,00:00.0,1,0
01.05.2020,15:44:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:45:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:46:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:47:00,1,01:00.0,00:00.0,1,0
01.05.2020,15:48:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:49:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:50:00,0,01:00.0,00:00.0,0,0
01.05.2020,15:51:00,2,01:00.0,00:00.0,1,0
